,user_id,session_id,session_timestamp,completed_seconds,year_of_birth,gender,handedness,total_session_count,total_musing_time,bird_count,recovery_count,seconds_calm,active_days,avg_sess_per_month
2433,25915ab83e0f4aa79016a4575cc09e4d,ea0bf60cfb28430bb610951d3012f5d0,1518073326,1200,1958,female,right,57,46592,171,2,1017.0,97.50197916666669,17.538105529909114
2434,9554c94888e9402abce50a6df6757b7a,c5fa7d787a3549838b05e61ef63f9ae2,1524203312,900,1978,male,right,34,26235,72,0,597.0,53.3825,19.10738537910364
2435,2d9b7b83c0984510b9c2880dec12f9bd,07dc9a59a2864c2d9d488216d5930735,1493590318,420,1992,male,right,46,28196,79,0,409.0,139.01597222222222,9.926916871062977
2436,47e1ef55c3c440328106107b73092158,136689e0dcf64b2da717b6cc26cd76ae,1493535114,1200,1979,male,right,61,58849,213,4,1117.0,52.83702546296296,34.63480360533866
2437,99b9455af63b47b0ae33e0350f617218,16715af710eb43709c5375cfeb0ce49f,1483309874,720,1959,female,right,80,38763,41,20,358.0,267.5892939814815,8.968968691871849
2438,c8f85fb6929a46358decec03ad56328b,1d8063a7ae7b45c2afaafcd952dc877c,1499184202,420,1964,male,mostly_right,58,17761,1,16,42.0,205.15353009259258,8.481452886600003
2439,939d7692a38d4a9c8c576eb30a7ed1e1,ae221d8810814b10b2c5adb6e11055a4,1520449022,720,1965,male,right,44,23820,5,44,119.0,66.25443287037037,19.923195215973497
2440,36ebedbec9704e5aa2b0c57344e4aa68,e40f4ec1d6aa439f9a22bb7a77b8fdd5,1534973004,960,1962,male,mostly_right,57,31449,22,20,349.0,42.960891203703696,39.80364354854396
2441,13812654539f451fb090970acb6cf28f,c1a7474251884df2ac1ffcfafb371003,1488959162,1200,1972,male,right,99,34888,79,27,700.0,74.83695601851852,39.686274776663396
2442,c8a1dfa4f9904ceca495f008bb2ecd16,3f0ac98b4c994e2fabcc7f98866242dd,1531292649,420,1957,male,right,89,33663,3,28,61.0,254.01266203703705,10.51128703029258
2443,7eee4c01bd6c41599cb76ec7e6c17fc8,7b3c3c353d9a4c52be6dd338efc96947,1523251325,600,1962,male,right,49,48755,8,21,149.0,46.3834375,31.69234707970921
2444,a76149bbe78f4fe78a621a0657be2b6d,4a0978d1cd104445a1fe4d04352493ba,1491582478,420,1977,male,right,51,21354,14,9,166.0,130.44773148148147,11.728835623463493
2445,a3b52131f39c4f1b96b62119444d9b88,5eec29b66fdf49008286ae4c1621afde,1525154226,600,1974,male,right,61,30569,70,1,466.0,142.02443287037036,12.88510690037602
2446,897e771a99dd4031a0c4721a573529ae,97faa5f4ecdd4b2fae474e50c1f45cde,1506443867,420,1950,male,right,41,15899,31,6,266.0,152.2858101851852,8.076917990614323
2447,c6569d49551f496a9001f063952c7a10,224bd4dd8be0468297314f68fab69c9f,1486488266,420,1982,male,right,40,14839,37,0,294.0,84.88866898148149,14.136162274635035
2448,719f6a07eff34d52afb97060cfeec4b9,525db372f43f4582a370aac95cd7f7fe,1499380195,1200,1968,male,right,52,40750,87,3,739.0,106.46203703703705,14.653110568016768
2449,071bd018de3b48a6807e2ac23fed5536,3c34b7c371b34d76957e6411992e3743,1512144418,720,1999,female,right,69,23247,0,87,2.0,102.29197916666666,20.236190724468255
2450,13812654539f451fb090970acb6cf28f,ee0ea50a96444de889dd3571584205b7,1485906480,420,1972,male,right,99,34888,0,30,51.0,74.83695601851852,39.686274776663396
2451,13812654539f451fb090970acb6cf28f,d060a9e718e248bcab572093c436f648,1488888050,1200,1972,male,right,99,34888,41,42,526.0,74.83695601851852,39.686274776663396
2452,c81508ba36c74ce0bffa66ef0b79481e,6b5ec072da1146d48935040557b23323,1536470828,1200,1977,male,mostly_right,98,71891,40,30,480.0,42.5140162037037,69.15366419190185
2453,3ffef1ae3f734fd297a73d1ec388b5c7,0b19666fea3544ac8843f241ee8d08d1,1535153374,900,1982,female,mostly_right,49,43141,41,27,389.0,59.98697916666666,24.505317994356407
2454,2d9651eecb6049be9ce6d14130085a2b,fc908d71c22a40139d27301c573398aa,1516147310,600,1943,male,right,64,24900,3,17,165.0,107.18013888888888,17.91376667267075
2455,e614fb2b2cba4fc5b4f4e6ec3c883b76,44a17dce17024fbb99505d28446c0320,1533890298,1800,1952,male,left,51,59845,24,25,535.0,45.73724537037037,33.45194901027356
2456,7d289f1291bd4fa68baca1a8beccaa46,9f78de77dbc84fc6934f8ab4f09fa95b,1535965911,900,1967,female,right,51,32955,11,37,226.0,48.450081018518524,31.578894561914268
2457,7321234c13b5499aa0133dd307c8dedc,497930758d0c4c928ff89973e881abfd,1531401215,600,1982,male,right,56,23159,38,0,381.0,134.79769675925925,12.463120961186608
2458,feafc21a77f1419eb668f52b3ee91751,22f395b9f5f242dca6e98efe57910669,1504489798,900,1995,male,right,74,30826,7,73,104.0,168.03975694444443,13.211159313530507
2459,60642a6afea748279d11cc4c11cf4312,8d7c2b664fab4b7da5c0535c80eb7eb9,1535670144,600,1975,male,right,43,20790,7,27,123.0,38.792858796296294,33.25354304960792
2460,309a46a4f64147f592945aed9a499bf4,5b225989629c4a678757def03e5027a8,1496183759,1200,1979,male,right,53,52892,83,5,732.0,171.15907407407408,9.289603888087647
2461,88cdd1a09f934b94b96f263b50ef3ac7,fd3d5eee366b476ea1e6fdd661b4c5dd,1535280360,600,1979,female,right,63,24000,13,16,256.0,39.98539351851852,47.26726020902309
2462,ed0a8fd92eb34130b3bf6fd37c9bbcd2,e1d2334cd90f493d87fc18c6c609a209,1520488226,480,1956,male,right,47,20880,12,16,154.0,42.00935185185185,33.56395511581416
2463,309a46a4f64147f592945aed9a499bf4,8b3d7f5580d44caaba62617cda4dc3ae,1500509449,1200,1979,male,right,53,52892,46,15,550.0,171.15907407407408,9.289603888087647
2464,b39928c1f15c4c45946966d21cbcd788,17cc7a96f9904ff9baeaaa5c6eeca54e,1537081826,1200,1956,male,mostly_right,72,61156,61,30,587.0,53.89439814814815,40.07837686696978
2465,eb65960da6cf43f4a97fcd9b857e3c87,8fae9a1042b043369527d967403ec57d,1520491934,480,1992,male,mostly_left,62,24705,21,8,194.0,72.4759837962963,25.66367371056025
2466,91ade8ab30b149a49519428287ecdf3e,650e11c28e174be49725f5edbe1ec14f,1516707826,600,1970,female,right,84,40380,11,20,175.0,116.02871527777779,21.718761549388965
2467,0588b0b143ca4243bc15eca123410da0,d696ff0075bd4557b714f49d95958083,1531511740,900,1971,female,right,55,43715,34,8,385.0,91.9085300925926,17.95263179965689
2468,4c006a35e44f4e1bbc5123c74d294201,e6821826a30a414c908ef190a87c7e24,1515085901,900,1984,male,left,51,41799,9,60,176.0,182.0348611111111,8.40498347767636
2469,7a1035ed294d453b80f853e73c69d7b5,377e5e7a59ea4749a28ced5ddda40a28,1514998222,900,1978,female,right,51,44131,22,50,222.0,90.16516203703705,16.968859872635992
2470,6bd5d8df122540558a76a36cb9738202,92a2fa4327534d9f943e598172bd3dde,1533712897,900,1988,female,right,70,31300,67,31,543.0,80.89730324074074,25.9588381302483
2471,612e5b0461c1407f984382ea73ac844e,a96689ac105945e7a51eefd363cd2ce4,1525451806,600,1990,male,mostly_right,48,26994,58,6,427.0,106.7488425925926,13.489607615660677
2472,60e42d3ef1e04cdaaa5e658dac4fd0a9,2556554e0e904d19b2420adbe95b4905,1511081223,420,1985,female,mostly_left,96,43712,16,1,227.0,294.6316898148148,9.774915935927224
2473,df4e96c7c1334b73874662d9c22c1ca4,06f9eb32f3124453ae98a21ba7a3c209,1523130137,1200,1951,female,right,59,42474,222,0,1152.0,203.11394675925925,8.71432035190519
2474,1f1ebe96c16642baaca8a84b5ba2258e,1b36cab9a07f4b21b3d0bf858a57fe82,1515551057,600,1989,male,right,86,29466,43,7,362.0,298.18751157407405,8.652273820525481
2475,4068d4cc683c47bc946961819ae91a78,d34fd6923a284920a3ffd8b300235953,1493153012,1200,1984,male,right,41,24495,12,76,212.0,139.99872685185184,8.785794182982817
2476,6d9c6a4f42a9417497e4a3e4a2452969,d6722e4188ce4db0a73bca0bfe9a8762,1525597922,900,1982,male,left,43,37504,4,55,157.0,89.42134259259261,14.426086240700885
2477,63f094368d2d477abaf97ba47975df5d,8f4482bfbd994574beae731ed3548c9a,1529308089,829,1972,male,right,46,34309,1,39,97.0,95.73913194444445,14.414168710039975
2478,a4e657d88e6845b580f791062d5e35c7,72f2a3397d7c45999629875d60c19cee,1528248307,600,1960,male,mostly_left,58,47092,4,48,74.0,56.93314814814815,30.562160298465713
2479,82d1f8b2780f488ea4eb56658b3cfb1d,d99b49c12abd400ebe1bbb015e38c2fa,1527686696,1200,1972,male,right,47,46381,12,42,303.0,156.05528935185185,9.035259271609354
2480,512fde8704084965b5415b0443af6d10,04cea06c5cd84987b731e6a235eac365,1511344961,420,1956,male,right,47,16266,16,9,195.0,52.858148148148146,26.675168340141678
2481,b9dfd309a6f743e9a208788b5e4c931d,279a73404d9c49c5abd76587b16f0163,1514582617,720,1990,male,right,41,24480,1,57,70.0,69.43993055555555,17.713151354838065
2482,0588b0b143ca4243bc15eca123410da0,23ae7eac3f8e45fa8bcf3f36541a1d7d,1537215399,900,1971,female,right,55,43715,4,51,181.0,91.9085300925926,17.95263179965689
2483,8396b2076f9f41f884cce578f30016d3,36c04e22bcf946c5a926178edaa17481,1532876028,1200,1971,male,right,60,62460,56,80,417.0,219.2583449074074,8.209493694573577
2484,869fcbde039c41628119ec98096fbfaa,71c734fc35ae46eb8729c036cc2046c0,1533282986,1500,1960,female,right,58,70315,160,7,1135.0,119.64444444444445,14.543090638930163
2485,2d9651eecb6049be9ce6d14130085a2b,102f53b2b8f849e88e11cbb470ff6dfa,1517353770,600,1943,male,right,64,24900,43,5,390.0,107.18013888888888,17.91376667267075
2486,f7bf0a264f03400db31d322a8956b34d,2519a380cf4f4a83be009608af6022c6,1510987775,420,1961,female,right,99,39164,5,15,143.0,299.7154398148148,9.909399401762796
2487,c81508ba36c74ce0bffa66ef0b79481e,085b7d71034e4d269a9c064484c96d80,1534918691,600,1977,male,mostly_right,98,71891,7,26,135.0,42.5140162037037,69.15366419190185
2488,23e08061460e4568be9acd26ce552db3,d01dc6666bc44a038918162f1df6a9ee,1502977216,474,1974,female,right,58,45050,7,10,170.0,149.44395833333334,11.643160549314056
2489,75772408bae94825bcee4a6bda71d81b,d6f746cfd58e4d95bf8c65d7308f96c4,1498463422,420,1947,male,right,72,29356,55,0,350.0,128.75232638888892,16.776395895759162
2490,869fcbde039c41628119ec98096fbfaa,1561a1349f8a485e859ec071efadccb0,1528541546,1500,1960,female,right,58,70315,113,4,946.0,119.64444444444445,14.543090638930163
2491,6b59a4239fd44ed291f2ff9ce37b2350,0ee58dfd98024ac0b87bd1a33fda12fe,1528669452,420,1979,male,mostly_right,48,22183,12,13,181.0,52.50943287037037,27.42364412037961
2492,c86ab5e38b604c84ac96cd72661c8b75,8dd0bdc037444307a214ed2afbcf1047,1514747246,1800,1975,male,right,71,129609,20,144,366.0,44.83729166666666,47.50509945683234
2493,3dcbe37d5b884aff94685b0e06926361,3114ebc93a264f15a475cb0bd594bf1a,1505256295,600,1982,female,right,54,27000,1,37,57.0,55.582361111111105,29.145937085356323
2494,d373a75d34f740698b42bad3be639087,c632dbc3247c4e0b8eee825593941459,1497050002,900,1961,female,right,59,26583,7,22,144.0,61.638136574074075,28.715988158936142
2495,cf358d5f72204135a6219abf277fefbb,737fca8150ba43fcbde0161f73b0ec64,1524520798,900,1958,male,right,33,28800,59,19,522.0,56.01520833333333,17.673771631960076
2496,24c583b99401404cb191d7ab48185925,9eca64f71e1241a4956aae9fd859c3f1,1509090940,600,1961,male,right,98,32160,48,5,414.0,292.701412037037,10.044365620033243
2497,e3a2e746d4d048338687430a3935d539,b0c372dbe7724b4b869f4a4a8027821d,1514465197,1200,1977,male,right,65,56517,11,67,115.0,98.01041666666669,19.89584440429376
2498,bef1be6fedd04a99a3d6a562cd178d6a,2cc76f46064f4a27b2bf533438422178,1531503770,600,1960,male,right,73,29832,50,2,401.0,127.05560185185185,17.236548157503222
2499,c07f204b051548b195a0499c4a09544b,8399ecb5dc45420b80fb11c58dda5e7a,1515226481,439,1970,female,right,55,40919,52,1,340.0,167.22160879629632,9.867145830476817
2500,e0238491a0be4fa2bd6c732d6229e817,fd922cf1cc4e492e90b7080ab4cc2d43,1530179417,600,1984,male,right,61,34467,12,9,192.0,70.05891203703703,26.120873801645107
2501,a76149bbe78f4fe78a621a0657be2b6d,210c5b863b97481f943699f68a884398,1494316647,600,1977,male,right,51,21354,21,23,272.0,130.44773148148147,11.728835623463493
2502,7d289f1291bd4fa68baca1a8beccaa46,208e2222328c42dd8ce36dcd24fd6fa1,1533849086,900,1967,female,right,51,32955,1,67,80.0,48.450081018518524,31.578894561914268
2503,8c51fbbb6a784bc1b07a37a329c408ee,64db35642a434fce9d071189d6a14e9c,1476083904,420,1970,female,right,97,34624,30,0,264.0,158.13695601851853,18.40177067566184
2504,f7bf0a264f03400db31d322a8956b34d,ab3b823b0db4484ab7df0b915aa621d1,1511887404,420,1961,female,right,99,39164,14,3,193.0,299.7154398148148,9.909399401762796
2505,681be89867dc489bbf6f155521723497,62908d0f09ad4ceca9d28acfe5962795,1504049371,600,1965,male,right,93,32219,11,29,145.0,216.47460648148152,12.888347715918696
2506,60e42d3ef1e04cdaaa5e658dac4fd0a9,e9d77acff2804a568a005e6e7b7db9c5,1524352936,600,1985,female,mostly_left,96,43712,7,10,152.0,294.6316898148148,9.774915935927224
2507,4e9c30037aaf4129bdf625cdd099a2a5,c8c2835a567e4dafabe39886bbac3650,1520458306,720,1983,male,right,85,59051,30,9,312.0,189.3284606481481,13.468656488677485
2508,a073b5561e1542d1ba13dc812d1ea308,7707d2e05fbc48bd9e3915e776b36357,1511045129,5212,1984,male,right,56,46414,13,520,344.0,99.88552083333332,16.81925454243973
2509,212a45bdf8d94cada1887c96b124232b,a6c9419a776445e8bb140b31f47cbc97,1534863222,600,1955,male,right,50,31149,61,9,416.0,39.358020833333335,38.111672493694364
2510,63a07733afec46cca0357fa092198be0,dbba00a686884802ab3870e14ad41aad,1517407306,420,1978,male,mostly_right,57,21837,63,0,378.0,187.3441550925926,9.127586602073883
2511,80a23eeb36e5450f829fb53c704cd64f,73669f37da9644469e8bef063b99c044,1526742334,325,1975,male,mostly_right,70,47395,42,3,249.0,110.00276620370371,19.09042901804132
2512,c6569d49551f496a9001f063952c7a10,e4f82f27701d437ca34e5f2e63fc5024,1487084970,420,1982,male,right,40,14839,36,0,292.0,84.88866898148149,14.136162274635035
2513,33a259653b49480c968ecceb554ca8ea,6ea7f475b6c3429b97ee45332c00876f,1531349074,1200,1971,male,right,68,39229,151,5,933.0,164.9957986111111,12.3639511864675
2514,7aa320811594413f8bf92b28b1bfc273,f77f57e816814b1f9e61c5c809f0f129,1529217487,600,1957,female,ambidextrous,98,54301,15,12,216.0,69.52950231481482,42.28420889147609
2515,5e7c25595298494e968bad012dc8c5d8,4d8fe39de218480998e97cb9ec3b0105,1502634498,1200,1982,female,right,47,36165,48,52,524.0,123.99622685185186,11.37131375525353
2516,570f3d64d54b488d80fb278ae7b77f7a,3e10aee223754fd78abcc6b60b9182cb,1532851014,1200,1968,female,right,89,60730,160,2,972.0,272.69877314814806,9.791023146809238
2517,eb79c4b1fdb44e6a9535402ede981edb,744f904c1314417fa189311851cb33e3,1536135963,660,1968,male,right,63,34320,99,10,568.0,85.4872337962963,22.108564239002007
2518,fa277da4198f4f7899c28bc88148b8c9,19a846bdeb0e4a9e87378337927e1ae3,1535780138,900,1981,male,right,87,53854,42,3,494.0,178.95671296296294,14.584532520666986
2519,d5707e22857845fdb1c61502429e98a3,da996d67e36f4d8faeb3ac9db0f423d8,1535646872,720,1940,male,right,46,23547,57,3,472.0,55.749780092592594,24.753460869406357
2520,ed2e5ebcac7e4aff83f88f24daafb0a9,fbbad389564e423c8ba4bf51cecdea2b,1525888815,720,1971,male,right,54,27902,95,2,607.0,73.13523148148148,22.150746872390762
2522,b4b59c9d40df4d8f94673bbaeae76d96,24c95f84a5fb4d29ae7e597feac3e7a6,1520112998,1208,1982,male,right,51,72541,29,58,377.0,169.03255787037037,9.051510663249527
2523,d5707e22857845fdb1c61502429e98a3,0dc04f49482b48f68a460bd22a30e90d,1534177035,720,1940,male,right,46,23547,9,26,168.0,55.749780092592594,24.753460869406357
2524,3e93c0a9d3f544c9b216dd17ee5cb002,66aacd88070a47d88f89b8ee487a03e4,1518728941,480,1949,female,right,57,21240,1,26,30.0,81.50314814814814,20.98078465498947
2525,647a3a3cf3034881a70d11d16185e87e,dcf0e4d304e548629e66f6650f0fb19f,1520693620,420,1979,female,right,75,25140,7,15,144.0,269.3626967592593,8.353049724665176
2526,7b4cccee056c435ea588c8fadb5006ce,232638ad93674299b0e9f961e6152024,1517400313,495,1986,female,right,81,28304,62,4,386.0,126.93943287037035,19.14298768359473
2527,fbfa9ab63ae14068b3475ba3d57be5a1,fa0baec72ee74224932f68e4b6fcefa0,1536307793,720,1940,male,right,51,29160,26,11,343.0,46.571585648148144,32.852649930351646
2528,c09c0b3330184880b2b9b5332b5e52d2,03e89deb254e4442980b4fb048d908d5,1513232862,420,1959,female,left,47,32579,30,5,262.0,56.02420138888889,25.167694764849273
2529,0588b0b143ca4243bc15eca123410da0,adc9bd4223064ed3a6167f16fc25dca9,1534273836,900,1971,female,right,55,43715,28,28,340.0,91.9085300925926,17.95263179965689
2530,86701fb76c99494eb854eaa3beefb07a,fbc3161a3e1349b7bbe1c03a15e468ae,1504160677,600,1969,male,right,74,37444,6,27,118.0,92.44149305555555,24.015189787835027
2531,9636499e230d4eb892df7ab92e0c463b,b88727a508984bd38c49b658c7f2f637,1513984691,720,1983,male,right,38,26413,39,17,399.0,90.84056712962965,12.549459300195894
2532,eb3dbb5f2cb74f2ab83eed24fa400a9c,9d96096a6dae48d29cc2979a57f8e117,1535804417,600,1967,female,right,60,26828,13,15,247.0,113.99452546296295,15.790231966751973
2534,c8f85fb6929a46358decec03ad56328b,f692dc0c4f9240e498c4fd2a68f604f1,1515023444,420,1964,male,mostly_right,58,17761,0,30,37.0,205.15353009259258,8.481452886600003
2535,63a07733afec46cca0357fa092198be0,60fe8cb132cc4820b83ddfda28199f43,1517177882,420,1978,male,mostly_right,57,21837,55,5,335.0,187.3441550925926,9.127586602073883
2536,ea95a2b9724344688c610a54857b4632,82b43afbe0434b4b82774ed4fcc161a0,1508879683,420,1986,male,right,38,16899,56,1,343.0,122.37070601851852,9.315955076924066
2537,d01b7ba1f1c14ebc9af1b94a69c20a5d,9739552e01a14f56a44e5ed3269296e8,1531692233,600,1974,male,mostly_left,72,19680,90,1,517.0,61.96894675925926,34.856167693010825
2538,32731bf736ea45e89f98b3de13d7c5ac,cb82b695733144abad26c89861d5835b,1511171455,720,1981,male,right,76,28910,15,26,243.0,95.37458333333332,23.905740086238907
2539,7363fdd3a22c4161aa74d5540a2aa7e2,30025d02e48349fca29319a053ea73ff,1523903528,1080,1959,female,right,56,49680,18,42,264.0,69.31108796296296,24.238546088004327
2540,45c4be21f3f74c33b9fedf79ed33104b,117a10708c8e44efa5011d1c8d8135aa,1515264795,1800,1967,male,right,90,93559,193,14,1340.0,179.09495370370368,15.075801658079682
2541,e04dc3e18ae945cdb2a9ec3fd3d47079,7ecb31112eee4d9eb62103a919e4669b,1512981699,634,1982,female,mostly_right,39,31932,21,15,285.0,72.20275462962962,16.204367908144473
2542,10e8d8f699d34196b7fd4dd7900de860,788585df0f6d4930a9886d8cff327b66,1532723302,600,1972,male,right,64,30488,70,3,455.0,36.05655092592593,53.249685582639934
2543,125c168e70a44919b10dcb9e2458a48d,15f12d620e8c4a90bd06527e6289d46d,1515258295,900,1951,male,right,36,31573,22,13,367.0,51.83476851851852,20.835435960597728
2544,86959be90fcc4a6380c6f2dc06615a2b,ca156755d8d54a9ba396ed4755fe724a,1509261097,600,1966,male,left,35,17580,9,28,105.0,32.42787037037037,32.37955462408023
2545,feafc21a77f1419eb668f52b3ee91751,e02e124ade20472fa052a5f2b3c40a99,1504465926,420,1995,male,right,74,30826,3,18,72.0,168.03975694444443,13.211159313530507
2546,f7bf0a264f03400db31d322a8956b34d,a29484f2f42c4acdb2ef4b78ec601d73,1512981556,720,1961,female,right,99,39164,16,16,264.0,299.7154398148148,9.909399401762796
2547,0dbadd7fcc30418a9d985478b406e31e,5fd7040b3c3741e894daede0b4db875d,1487779576,420,1970,male,right,44,37200,3,23,108.0,45.11701388888889,29.257255439174372
2548,4c006a35e44f4e1bbc5123c74d294201,3d939a486bbd42b99d2f86cc15858ea7,1518720014,1500,1984,male,left,51,41799,21,116,256.0,182.0348611111111,8.40498347767636
2549,60e42d3ef1e04cdaaa5e658dac4fd0a9,2ef16a16d15d462a938f7d94b50dce65,1525773905,600,1985,female,mostly_left,96,43712,16,15,234.0,294.6316898148148,9.774915935927224
2550,a9e10892c251473098d4ce61abe9691f,bed5ff3cec454cab94fb41b53a4b4aaa,1511815290,1200,1968,female,right,75,50957,9,48,292.0,44.20306712962963,50.9014452187597
2551,cf358d5f72204135a6219abf277fefbb,eded0d8da6e44aafa9da36117bd41f90,1522273456,900,1958,male,right,33,28800,79,5,629.0,56.01520833333333,17.673771631960076
2552,6bd5d8df122540558a76a36cb9738202,a8f7306c44b54836aaf0dc33089dc858,1531299147,420,1988,female,right,70,31300,31,0,280.0,80.89730324074074,25.9588381302483
2553,26b3c69834d442ce9d3eee58fa892c80,384f84bb03aa41a1966dba7e1590af26,1516434049,960,1968,male,left,49,40340,24,48,351.0,41.793495370370366,35.17293748639557
2554,640eebfa3196433b949c702347503222,ee458d90d19f4aa4a668122c46e79972,1533979928,600,1970,female,right,46,21285,17,12,220.0,72.58248842592594,19.012850481261186
2555,4e9c30037aaf4129bdf625cdd099a2a5,b0ed1e4763824f4a96045d7c2934975c,1520579971,720,1983,male,right,85,59051,25,10,285.0,189.3284606481481,13.468656488677485
2556,ab414cd7d4b346498417fb99ee0fce0d,da7f2a956fe043af97d88a1c330ab476,1474955477,675,1968,male,right,42,27851,74,3,502.0,41.9912962962963,30.006218219825097
2557,e476b28d5cbe453b8430473c63f8cd75,1962767d9a0c4a2e84f973c09a7af342,1535439493,600,1979,female,right,48,21458,4,41,118.0,37.96216435185185,37.932505287458795
2558,a073b5561e1542d1ba13dc812d1ea308,934bd54be6f840259fbbd66be7173967,1507621655,600,1984,male,right,56,46414,20,24,260.0,99.88552083333332,16.81925454243973
2559,68aaa936b0954079bc4dc8e41db68bea,66c166a31e494453a9ae75438e67a2bb,1536357381,480,1977,female,right,84,37239,41,8,322.0,91.29041666666667,27.60421183311501
2560,6d5235acfed74514a49571df59589b48,60327f5284d54a46b506bc4698efa7b4,1500480064,541,1992,male,right,96,37567,0,52,16.0,284.14537037037036,10.135656957021867
2561,119ee48d3e064b948714ecbf2693c0dc,372f3c6af5df47f3a442eb34e2a08df5,1516004617,600,1987,male,mostly_right,73,43783,4,39,100.0,254.6330092592593,8.600613119134964
2562,c8f85fb6929a46358decec03ad56328b,5bf33b2b6e564d24b5827ea7e5966c56,1502474212,420,1964,male,mostly_right,58,17761,3,35,34.0,205.15353009259258,8.481452886600003
